Count	Fit_Output	�..Protocol.Name	Sample.ID	Sample.Data.Type	AC50..uM.	CC.v2	Efficacy	Max.Resp	Structure	Activity.Rank	Metabolic.Stability..m.	Permeability..1e.6.cm.sec.	Solubility..ug.ml.	Drug.Name	Assay.Plate.ID	Supplier.ID	Supplier	Library	Log.AC50..M.	Row.Index	Ligand.Efficiency	Col.Index	Sample.Name	Alias	CC.v1	Tox.Flag	Target.ID	Fragments	Smiles.Can	Smiles.Unique	LEC	BEI	SEI	Data.Range	Inf.Activity	Hill.Coef	PValue	R2	AC50_2..uM.	Ncgc.Unique.ID	Log.AC50.2	Hill.Coef.2	Fraction	Sample.ID2	Tox21.ID	Zero.Activity	User.Flag	Max.Read1	Ic50	Max.Data	Min.Data	AUC	AUC.Fit	Cmpd.Plate.ID	Comment	Log.AC50.	Log.AC50..1	Inf.Activity.	Inf.Activity..1	Custom.1	Custom.2	NCGC.Unique.ID	Mapping.ID	Drug.ID	Assay.Name	Hash.Key.24.	MLSMR.Compound.Class	Primary.MOA	Origin	Solvent	Salt.Code	Purity	Purity.Rating	MW	PubChem.SID	CAS.	Gene.Symbol	Gene.ID	Tanimoto	Layer.Index	Curve.Class3	Data.Points	Ins.Date	Mask.No	Sar	Log.Dye.Conc	Report.Flag	Assay.Protocol.ID	Mask.Flags	Sample.Replicate	Plate.Replicate	Measure.Time	Replicate.IDs	Data.Mode	Assay.Outcome	Phenotype	Activity.Score	Confirmation.Flag	Control.Flag	Conc.ID	Experiment.Set	Team	Scientist	Data0	Data1	Data2	Data3	Data4	Data5	Data6	Data7	Data8	Data9	Data10	Data11	Data12	Data13	Data14	Data15	Data16	Data17	Data18	Data19	Data20	Data21	Data22	Data23	Data24	Lychi.L3	Lychi.L4	Sample.Data.ID
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00343893-01	nluc100	1.158207624	1.2	72.90792575	66.1890568	[O-][S+](=O)(NC1=NC=CS1)C2=CC=C(NC(=O)C3=CC(=NC4=C3C=CC=C4)C5=CC=CC=C5)C=C2		>30	<6.3	0.09874			RAP11-022	NCGCChem	2016_CDK19_01	-5.936213581	4	0.239654623	9			1.2							12.19774091	4.088582947	73.09765697	69.85658185	1.21	0.000660144	0.989325338		1908797						-3.051343904			2.48	68.60060609	-4.49705088	105.6229572	105.2488987									QY97NX8NH6CC	LRFRUNBEDLZEEZ		Alpha-1 antitrypsin	EFxecQjvSruWbfCWkf					TFA			486.565	161004115					1		7	36:08.0	0				104495	0 0 0 0 0 0 0	1	1	35:06.0								216126395	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-3.58170245	0.69857863	-4.49705088	13.66168774	40.38081265	68.60060609	66.1890568																			QYP92WJSYT9	QY97NX8NH6CC	239580107
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00015199-19	nluc100	25.9290389	-2.2	-51.32958862	-41.95762945	OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl							MS-01500171	Microsource	Spectrum_01-2012	-4.586213581	5	0.33132628	11	Chlorambucil	; ;CHLORAMBUCIL; Chlorambucil;Chlorambucil; Leukeran; Clorambucilo	-2.2							15.07076152	10.55029579	45.54482253	-55.38407087	1.66043581	0.039339036	0.906136077		1912375						-4.054482253			99.2	3.58719308	-41.95762945	-38.37154588	-39.25334921									UWGDLGWW7U7M	JCKYGMPEJWAADB		Alpha-1 antitrypsin	KUMxQTFGAGkeHiBylR		DNA Alkylating Agent						304.212	174007440	305-03-3				1		7	35:54.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	3.58719308	-6.17994568	-5.77249934	-1.46774251	-11.67014155	-10.90122206	-41.95762945																			UWPL8YLP8ZG	UWGDLGWW7U7M	239577384
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00095494-03	nluc100	18.35635378	2.2	39.8217922	30.64972909	COC1=CC2=C(C(=O)\C(=C/O2)C3=CC(=C(OC)C(=C3)OC)OC)C(=C1OC)OC							MS-00200873	Microsource	Spectrum_01-2012	-4.736213581	32	0.224175677	30	IRIGENIN TRIMETHYL ETHER		2.2							11.76714813	5.791408145	31.33455592	40	1.24751	0.000183064	0.99443217		2041732						0.178207804				30.64972909	-0.68482683	22.34108558	22.49611297									6JPB9U88X1N4	NCEXCGUAXVAJMI		Alpha-1 antitrypsin	kagmpVLsJeKMiJjRmp								402.3946						1		7	35:53.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-0.68482683	0.88845863	-0.02361536	0.4815754	3.62562812	10.91508601	30.64972909																			6JCMHC37SXP	6JPB9U88X1N4	239577128
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00178913-02	nluc100	5.173523417	-1.1	-106.6935624	-94.54405688	CC/1=C(\O)C(=O)\C=C2/C1=C/C=C3\[C@@]2(C)CC[C@@]4(C)[C@@H]5C[C@@](C)(CC[C@]5(C)CC[C@]34C)C(O)=O			146.92	13.97558			MS-00201664	Microsource	Spectrum_01-2012	-5.286213581	20	0.219880125	8	Tripterin	CELASTROL;Celastrol	5							11.72864652	6.578165232	135.1861169	-95.87867307	4.954917313	0.030952807	0.918193016		2094369						10.81488935			5.26	40.64205997	-94.54405688	-64.62034516	-61.26854557									URDT2TMTAQ8V	KQJSQWZMSAGSHN		Alpha-1 antitrypsin	dZxNycxSYcSOkwGLeS		Heat Shock Protein 90 (hsp90) Inhibitor						450.6096	387065775	34157-83-0	HSP90AB1	3326		1		7	35:53.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-6.77406457	10.35730985	0.46817392	7.55800107	40.64205997	-91.42729733	-94.54405688																			URAV1K57B7D	URDT2TMTAQ8V	239577110
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00096038-02	nluc100	6.513080099	2.1	105.5194439	95.70183008	COC1=CC(=C(C(=O)\C=C\C2=CC(=C(OC)C=C2)O)C(=C1)OC)O							MS-01505153	Microsource	Spectrum_01-2012	-5.186213581	11	0.296615858	46	"2',3-DIHYDROXY-4,4',6'-TRIMETHOXYCHALCONE"		2.1							15.69525697	6.078543812	115.9798105	97.42304085	1.92824246	0.002405146	0.979285613		2266411						-8.096403076			6.69	95.70183008	-20.27798046	57.74280869	56.69740127									C899TKJF29FV	WMOWJHFPSNZXSK		Alpha-1 antitrypsin	HyCQHLlGBDIqlfmnuY								330.3319		38186-71-9				1		7	35:54.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-0.5035223	-20.27798046	-3.55709242	-6.60432799	0.18949277	60.72747679	95.70183008																			C8DU9DF8PK9	C899TKJF29FV	239577702
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00095763-03	nluc100	20.59616769	2.1	170.9976277	152.2743961	COC1=CC2=C(C=C1)C(=O)\C(CO2)=C/C3=CC=C(OC)C(=C3)OC							MS-01600365	Microsource	Spectrum_01-2012	-4.686213581	30	0.268019286	46	SAPPANONE A TRIMETHYL ETHER		2.1							14.35537202	8.663733742	154.8607526	171.7655188	2.533428377	3.52E-05	0.99756666		2145043						0.767891062			14.5	152.2743961	-2.58635646	77.43168273	75.91361064									UYV5ZYHM7KH7	YKRAQIAZPKGEIC		Alpha-1 antitrypsin	QXVgYCjpNICxZGSfNf								326.3432						1		7	35:53.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	5.27687932	3.57311127	-2.58635646	-1.86164327	1.33366556	20.31012389	152.2743961																			UYQUMM8DPDV	UYV5ZYHM7KH7	239576798
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00094717-05	nluc100	23.10928024	2.2	79.65833851	63.26684385	S=C1N\C=N/C2=C1[NH]C=N2							MS-01500387	Microsource	Spectrum_01-2012	-4.636213581	7	0.63638311	15	6-mercaptopurine	"MERCAPTOPURINE;Mercaptopurine; Mercaptopurina; ; 6-Thiohypoxanthine; MERCAPTOPURINE; Purinethol; 6-Purinethiol; Mercaptopurine, 6-"	2.2							30.44592145	5.437735844	68.83709632	79.53218073	1.92824246	0.002863667	0.977329626		2814655						-0.12615778			30.4	63.26684385	-5.57025247	32.27758278	32.19040829									GVGMMZSCWXZJ	GLVAUDGFNGKCSF		Alpha-1 antitrypsin	HbdCqMgvWuaktBgboY		Purine Antagonist						152.177	174006957	50-44-2	HPRT1	3251		1		7	35:54.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-4.06063791	-5.57025247	3.09511008	2.94124914	3.99863867	11.63267792	63.26684385																			GV6YBPZD17G	GVGMMZSCWXZJ	239577615
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00015598-08	nluc100	16.36011753	-2.1	-95.31669536	-84.78256808	CC1(C)CC\C2=C(/O1)C3=C(C=CC=C3)C(=O)C2=O							Lopac-L-2037	SigmaAldrich	LOPAC5_12	-4.786213581	30	0.364984801	29	beta-Lapachone	"beta-Lapachone;LAPACHONE, beta-"	-2.1							19.74755768	11.01038321	95.14347156	-92.07386893	2.406378377	0.00187393	0.981791308		2169833						3.242826422			17.6	10.36090348	-84.78256808	-31.73050193	-32.3887273									JPM2GNZD6BZB	QZPQTZZNNJUOLS	7235786;	Alpha-1 antitrypsin	TKilSNrYNhjQWcgNUk		"Tryptophan 2,3-Dioxygenase (TDO) Inhibitor"						242.3	90340897	4707-32-8	TDO2	7150		1		7	35:57.0	0				104495	0 0 0 0 0 0 0	1	1	48:54.0								216125632	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	3.55123822	10.36090348	2.21245166	-4.76316362	4.72904911	-15.41634258	-84.78256808																			JPNM8R2MFUM	JPM2GNZD6BZB	239578752
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00094567-07	nluc100	2.59290389	-1.1	-98.20983634	-94.13194822	CC/1=C/C(=O)C2=C(C=CC=C2O)C1=O							MS-01505129	Microsource	SPECTRUM_02-2012	-5.586213581	1	0.547702484	36	PLUMBAGIN		-1.1							29.66980764	10.25557845	100.1748172	-97.70896225	1.967336206	0.000322665	0.992576403		2017858						0.500874086			2.66	6.04286893	-94.13194822	-123.2461418	-123.4361132									J6ZKFU7XJ8AZ	VCMMXZQDRFWYSE		Alpha-1 antitrypsin	uHwqrWlrINdDzKmJDa								188.1794		481-42-5				1		7	36:11.0	0				104495	0 0 0 0 0 0 0	1	1	06:06.0								216132472	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	6.04286893	-1.58753158	2.64567682	-6.95340936	-32.57570681	-93.06482305	-94.13194822																			J6AJYU6VNSZ	J6ZKFU7XJ8AZ	239580745
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00017363-10	nluc100	0.919997017	-1.2	-77.08411439	-75.6645546	C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2							MS-01502112	Microsource	Spectrum_01-2012	-6.036213581	7	0.414276036	24	Cycloheximide	Cycloheximide;CYCLOHEXIMIDE	-1.2							21.44703977	7.222943138	71.88161821	-78.71771897	0.8	2.64E-05	0.997896428		2013046						-1.633604579			1.84	-3.78293639	-75.6645546	-143.5363242	-143.2182094									LJHWJX8XBGWD	YPHMISFOHDHNIV		Alpha-1 antitrypsin	VUrckPyfYGHNpVhfpQ		GSK-3 beta Inhibitor						281.3474	174007022	66-81-9	GSK3B	2932		1		7	35:53.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-3.78293639	-4.62329533	-7.97849351	-28.28533322	-50.31987052	-68.03201248	-75.6645546																			LJ3QSDL841H	LJHWJX8XBGWD	239576792
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00016064-11	nluc100	16.36011753	-2.1	-97.08641756	-90.29537819	CC(C)(C)C1=CC=C(C=C1)C(O)CCCN2CCC(CC2)C(O)(C3=CC=CC=C3)C4=CC=CC=C4							MS-01503708	Microsource	Spectrum_01-2012	-4.786213581	22	0.187706469	9	TERFENADINE		-2.1							10.14515354	10.63603018	97.65501811	-95.35191937	2.786771214	0.000482212	0.990900134		2223734						1.734498189			16.9	7.35963992	-90.29537819	-40.40667682	-38.8116904									MGQPMCMHRN4T	GUGOEEXESWIERI		Alpha-1 antitrypsin	uCTRBtbIkFxjQyQhrx								471.6734		50679-08-8				1		7	35:54.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-3.89278875	7.35963992	1.40029666	0.97022761	1.9568796	-15.22239287	-90.29537819																			MGRSAAC2XTQ	MGQPMCMHRN4T	239577469
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00016610-08	nluc100	11.58207624	2.2	46.30834307	47.1943007	CN(C(=S)OC1=CC=C2C=CC=CC2=C1)C3=CC(=CC=C3)C							MS-01500583	Microsource	Spectrum_01-2012	-4.936213581	29	0.307982806	26	Tolnaftate	; ; Separin;TOLNAFTATE; Tolnafrate;Tolnaftate; Tolnaftate; Tolnaftato; Tinactin	2.2							16.05225727	11.05287412	46.6513048	50.64321259	1.6266151	0.016342918	0.942799219		1859881						4.33486952			168	47.1943007	0.5429959	57.45317283	51.38164253									W17T82Y8JL47	FUSNMLFNXJSCDI		Alpha-1 antitrypsin	HmktRqYaEwoqAFCXVE		Fungal Squalene Monooxygenase Inhibitor						307.409	174007421	2398-96-1				1		7	35:53.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	10.27362563	10.02640502	0.5429959	5.74661617	5.76706201	22.09370355	47.1943007																			W1F2GLNV9W7	W17T82Y8JL47	239576813
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00017376-08	nluc100	14.58097009	-2.2	-37.87143056	-34.75108376	COC1=CC=C2C[C@@H]3N(C)CCC4=C3C(=C(OC)C(=C4)OC)OC5=C(OC)C=C6CCN(C)[C@@H](CC7=CC=C(OC1=C2)C=C7)C6=C5							MS-01504185	Microsource	SPECTRUM_02-2012	-4.836213581	17	0.144312134	34	Tetrandrine	Tetrandrine (Fanchinine);TETRANDRINE;Tetrandrine	-2.2							7.764653379	7.514315694	35.64146825	-38.87143056	1.88511806	0.000413804	0.991587237		2015144						-1				0.89038449	-34.75108376	-26.77375537	-26.1819335									ST2WCX7JSFNY	WVTKBKWTSCPRNU		Alpha-1 antitrypsin	UprxeQOZaRWboIGeRt		Calcium Channel Blocker						622.7499		518-34-3				1		7	36:11.0	0				104495	0 0 0 0 0 0 0	1	1	06:06.0								216132472	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-2.69140183	0.89038449	-2.17706911	-1.15487125	-1.25274212	-12.31877326	-34.75108376																			STY54Q95H12	ST2WCX7JSFNY	239580744
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00178587-02	nluc100	5.173523417	-1.1	-87.27350104	-91.47101611	C[C@H]1CC[C@]2(NC1)OC3C4CCC5C[C@H](CC[C@]5(C)C4CC[C@]3(C)[C@@H]2C)O[C@H]6O[C@H](CO)[C@H](O[C@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@H]8OC[C@@H](O)[C@H](O)[C@H]8O[C@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@H]7O)[C@H](O)[C@H]6O							MS-01504079	Microsource	Spectrum_01-2012	-5.286213581	19	0.10516006	47	TOMATINE		-1.1							5.31692253	1.543239791	93.31631009	-91.10513205	3.247498336	0.000161583	0.994765768		2248731						-3.831631009			5.5	1.84529398	-91.47101611	-107.316802	-106.5570281									6SGYDCPHA1VJ	FSQXVCNWJMITHZ		Alpha-1 antitrypsin	UcDNCMTPwVzJdtcOua								994.1243		86273-92-9				1		7	35:55.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-5.57437154	-6.84381663	1.84529398	-5.97201919	-6.60084734	-79.03912429	-91.47101611																			6ST2KDJWD6G	6SGYDCPHA1VJ	239577834
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00178891-02	nluc100	1.636011753	-1.1	-86.05229784	-84.38108257	CC[C@H]1CN2CCC3=C(C=C(OC)C(=C3)OC)C2C[C@@H]1CC4NCCC5=C4C=C(OC)C(=C5)OC							MS-01500272	Microsource	Spectrum_01-2012	-5.786213581	7	0.226924625	13	EMETINE		-1.1							12.03608358	9.964204548	99.32228838	-82.01841226	1.478741	0.005078283	0.969416411		2814773						4.033885581			2.21	14.94120581	-84.38108257	-106.6296656	-109.1069469									CQQ4ZV1JUMNY	AUVVAXYIELKVAI		Alpha-1 antitrypsin	OyDVkxFWIaUNeFoWgS		antiprotozoal agent			HCL			480.6389		"316-42-7, 483-18-1 [emetine]"				1		7	35:55.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	14.94120581	-1.10046595	-5.56985078	0.10933693	-45.78490851	-71.20895973	-84.38108257																			CQKHR671X8Q	CQQ4ZV1JUMNY	239578000
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00016498-07	nluc100	14.58097009	-2.2	-86.96294591	-63.58341722	CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2							MS-01500268	Microsource	Spectrum_01-2012	-4.836213581	3	0.316112295	41	DYCLONINE HYDROCHLORIDE		-2.2							16.7046797	15.6816264	69.67164821	-83.93011073	0.9	0.001915971	0.981584082		2437290						3.032835179			22.4	6.08823099	-63.58341722	-44.16871185	-45.65302404									9L9HZG54KTG1	BZEWSEKUUPWQDQ		Alpha-1 antitrypsin	QnBCvEVOkrfjbOhEaP		Sodium channel protein type II alpha subunit Inhibitor			HCL			289.4125		"536-43-6, 586-60-7 [dyclonine]"				1		7	35:55.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	6.08823099	1.06034797	2.32679217	0.1523127	-12.86307431	-25.98474943	-63.58341722																			9LSJN8U1LC9	9L9HZG54KTG1	239578009
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00091387-07	nluc100	23.10928024	-2.2	-81.43940758	-68.80703797	CC[N+]1=C2C=C(N)C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N							MS-01503806	Microsource	SPECTRUM_02-2012	-4.636213581	23	0.265159629	11	HOMIDIUM BROMIDE		-2.2							14.74136888	8.27599711	68.85882539	-86.32529012	1.86169246	0.001737028	0.982491417		2274312						-4.885882539			27.4	0.05178742	-68.80703797	-56.95812701	-56.76041516									UA864SDLLZ5T	QTANTQQOYSUMLC		Alpha-1 antitrypsin	CPLgGOWtdvVtHBpuKA					BR			314.4036		1239-45-8				1		7	36:10.0	0				104495	0 0 0 0 0 0 0	1	1	06:06.0								216132472	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-8.19845391	-4.4922069	0.05178742	-2.60049954	-10.01879268	-16.94460298	-68.80703797																			UA9PP349SZ8	UA864SDLLZ5T	239580600
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00263988-01	nluc100	12.99530327	-2.2	-71.89589113	-65.44650936	C[C@]12CC[C@H](O)C[C@H]1CCC3C2C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)/C5=C/C(=O)OC5							MS-00100688	Microsource	SPECTRUM_02-2012	-4.886213581	15	0.239535356	10	DIGOXIGENIN		-2.2							12.50908784	5.610533449	69.9350123	-71.88939236	1.88511806	0.001316636	0.984814083		1877399						0.00649877			20.1	4.48850294	-65.44650936	-44.37310963	-43.87932423									7YF8YLNS68VQ	SHIBSTMRCDJXLN		Alpha-1 antitrypsin	wPNpRmwIplyadiKpep								390.5131		1672-46-4				1		7	36:10.0	0				104495	0 0 0 0 0 0 0	1	1	06:06.0								216132472	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-1.96141552	1.23046377	-1.85446653	-2.75877074	4.48850294	-26.24676492	-65.44650936																			7YP8DKKHXPF	7YF8YLNS68VQ	239580675
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00179150-02	nluc100	12.99530327	2.2	69.94601295	66.04090535	CC1(C)C2C[C@@H](O)[C@]3(C)C(CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]345)C6=COC=C6)[C@@]2(C)\C=C/C1=O							MS-00100012	Microsource	Spectrum_01-2012	-4.886213581	2	0.209593436	24	DEACETYLGEDUNIN		2.2							11.08918593	5.467397987	81.38210224	70.1747869	2.252647877	0.040829764	0.904028968		2285151						0.228773956			19.4	66.04090535	-15.34119689	42.53960586	42.57592818									7J5UDWDD7A94	HCEYJYMNIQHPPK		Alpha-1 antitrypsin	LoQAWMXYgofkRJQfUd								440.5287						1		7	35:54.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-1.13126203	8.74216184	2.25759702	6.88208082	-15.34119689	23.27541917	66.04090535																			7J4Z6828TQ5	7J5UDWDD7A94	239577398
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00179046-02	nluc100	2.59290389	-1.2	-71.19991851	-64.76759248	CC(=O)OC1CC[C@@]2(C)C(CCC3C2CC[C@]4(C)C(C(CC34O)OC(C)=O)\C5=C\C(=O)OC5)C1							MS-00100584	Microsource	Spectrum_01-2012	-5.586213581	4	0.225524552	22	GITOXIGENIN DIACETATE		-1.2							11.76821915	5.629561202	80.42384929	-64.72111098	4.094972986	0.001611056	0.983154104		2093939						6.478807536			3.5	15.65625681	-64.76759248	-55.70952144	-56.29954987									29P8Q9SXK68F	ANNNOIZFDGPVNC		Alpha-1 antitrypsin	XfVGgCXzmQavEgYrIP								474.5864		3/2/5996				1		7	35:55.0	0				104495	0 0 0 0 0 0 0	1	1	04:45.0								216125631	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	5.44951591	0.9252635	15.65625681	5.459653	-8.19455474	-64.2543644	-64.76759248																			29HJBHG6DDP	29P8Q9SXK68F	239577855
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00015714-12	nluc100	3.662574094	1.2	58.56438879	57.39819137	COCCOC(=O)\C1=C(/C)N\C(=C(/C1C2=CC=CC(=C2)[N+]([O-])=O)C(=O)OC(C)C)C							Lopac-N-149	SigmaAldrich	LOPAC5_12	-5.436213581	8	0.248731315	7	Nimodipine		1.2							12.98850692	4.538498565	60.71685059	58.5461552	1.6266151	0.000693866	0.989052342		2815006						-0.018233593			10.9	57.39819137	-3.31865922	65.90660342	66.69010682									SN94S9QMGKGG	UIAGMCDKSXEBJQ	7441469;	Alpha-1 antitrypsin	owPBFDvGkBKkGZLUKb		Voltage-gated L-type calcium channel Antagonist						418.4	90340912					1		7	35:58.0	0				104495	0 0 0 0 0 0 0	1	1	48:54.0								216125632	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	1.40605865	4.17879843	-3.31865922	-1.60984022	14.66878973	47.10505914	57.39819137																			SN5CG83G5F9	SN94S9QMGKGG	239579077
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00015713-10	nluc100	3.264272597	2.2	55.69360626	51.28024782	CCOC(=O)\C1=C(/C)N\C(=C(/C1C2=CC=CC(=C2)[N+]([O-])=O)C(=O)OC)C							Lopac-N-144	SigmaAldrich	LOPAC5_12	-5.486213581	4	0.289637355	7	Nitrendipine		2.2							15.21998368	4.962653624	56.66738811	57.72903791	0.8	0.011642954	0.95243354		2814648						2.035431652			33.7	51.28024782	-5.38714029	78.38173831	79.15782883									WW68FQ371HYW	PVHUJELLJLJGLN	7299347;	Alpha-1 antitrypsin	MyjnyRRQtXiJJRODnv		Intermediate conductance calcium-activated potassium channel protein 4 Inhibitor						360.4	90341570					1		7	35:58.0	0				104495	0 0 0 0 0 0 0	1	1	48:54.0								216125632	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-5.38714029	10.21664717	6.18912949	9.06198384	22.91446076	41.8117591	51.28024782																			WWVUUL51AN6	WW68FQ371HYW	239578957
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00015522-04	nluc100	20.59616769	2.2	56.70178556	52.63296256	OC(=O)CC1=C[NH]C2=C1C=C(O)C=C2							Lopac-H-8876	SigmaAldrich	LOPAC5_12	-4.686213581	31	0.459461634	28	5-Hydroxyindolacetic acid		2.2							24.49879906	6.145853876	50.32327501	64.18562181	1.66043581	0.029750059	0.920063858		2105441						7.483836249			44	52.63296256	2.30968755	67.39240335	61.47195305									DUHFL2G8DNCR	DUUGKQCEGZLZNO	7396122;	Alpha-1 antitrypsin	LkBytJfyAeQIEylVoe								191.2	90340656					1		7	35:58.0	0				104495	0 0 0 0 0 0 0	1	1	48:54.0								216125632	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	10.49700685	14.37515722	5.36323715	2.30968755	15.09541901	17.99544646	52.63296256																			DU6FW5PVP8H	DUHFL2G8DNCR	239579032
	0	alpha1-atz-U2OS-UZ11B-secNluc-r1	NCGC00017344-05	nluc100	10.32253631	-2.2	-36.31233331	-33.56994948	OC1=CC2=C(C=C1)C(=O)\C(=C(O2)\C3=CC(=C(O)C=C3)O)O					"3,3',4',7-Tetrahydroxyflavone;CIPLUS_154013;Fisetin;Natural Brown- 1;fisetin;5-Deoxyquercetin;FISETIN;3,3',4',7-Tetrahydroxy-flavone;2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-4H-1-benzopyran-4-one;5-Desoxy-quercetin;3,3',4',7-Tetra- hydroxy- flavone;NCGC00095663-01;"		BSPBio_002952	Broad	2016_CDK19_01	-4.986213581	28	0.325916834	23	Fisetin	FISETIN;Fisetin (Fustel)	-2.2							17.41383674	4.526748598	38.8209502	-36.31233331	1.826479391	0.024816638	0.927879242		2437484						0				5.25100072	-33.56994948	-25.00025273	-25.61615193									A2WZ54WRYARG	XHEFDIBZLJXQHF	7261270;	Alpha-1 antitrypsin	UEmIGbfNtBeDaSCvHp		Histone Deacetylase/SIRT1 Activator						286.2	124883073	528-48-3	SIRT1	23411		1		7	36:08.0	0				104495	0 0 0 0 0 0 0	1	1	35:06.0								216131568	alpha1-atz-U2OS-UZ11B-sN-r1-p1	ADST	BRAISTEDJC	-0.65905466	-5.54139524	5.25100072	-1.98920689	2.68338085	-16.9171483	-33.56994948																			A2TV81SDYVW	A2WZ54WRYARG	239579964
